x,y,z,value
4.139296434557008,-0.4651685393258427,-0.44366197183098594,0.13034592711616694
4.150366214823897,-0.45168539325842694,-0.44366197183098594,0.12715364650054767
4.160620877947911,-0.4382022471910112,-0.44366197183098594,0.12396156757663777
4.170033922949834,-0.42471910112359545,-0.44366197183098594,0.12076362312796607
4.178562312274396,-0.4112359550561797,-0.44366197183098594,0.11755815245643093
4.1861624521149965,-0.39775280898876403,-0.44366197183098594,0.11434358273100981
4.192450560685249,-0.3842696629213483,-0.44366197183098594,0.11117088845328758
4.197637377394179,-0.37078651685393255,-0.44366197183098594,0.10806346412239815
4.203843398039986,-0.35730337078651686,-0.44366197183098594,0.10479649851556597
4.20853013380095,-0.3438202247191011,-0.44366197183098594,0.10151812008403177
4.21144434572786,-0.3303370786516854,-0.44366197183098594,0.09828624339189838
4.213262833897883,-0.31685393258426964,-0.44366197183098594,0.09505018141032719
4.213997750553705,-0.3033707865168539,-0.44366197183098594,0.091814225182763
4.213650669168241,-0.28988764044943816,-0.44366197183098594,0.08858353662989858
4.2122230180673315,-0.2764044943820224,-0.44366197183098594,0.08536328865949734
4.209115652503378,-0.26292134831460673,-0.44366197183098594,0.08220392804601798
4.204333280388726,-0.249438202247191,-0.44366197183098594,0.07911864819129656
4.200849220091973,-0.23595505617977525,-0.44366197183098594,0.0759089984671115
4.196152508671738,-0.2224719101123595,-0.44366197183098594,0.07274450989686942
4.189997140282004,-0.20898876404494376,-0.44366197183098594,0.06962220809270141
4.182903579424495,-0.19550561797752808,-0.44366197183098594,0.06648950918405848
